User-ID,User-City,User-State,User-Age,User-Country,User-Decade
131288,lincoln,nebraska,38,united states,3
131290,biloxi,mississippi,27,united states,2
131293,tecumseh,kansas,25,united states,2
131296,helsinki,uusimaa,58,finland,5
131317,santa cruz,california,23,united states,2
131319,darien center,new york,20,united states,2
131338,millinocket,maine,17,united states,1
131339,sequim,washington,54,united states,5
131345,brantford,ontario,18,canada,1
131354,eatontown,new jersey,17,united states,1
131363,flekkefjord,vestagder,20,norway,2
131369,vancouver,british columbia,54,canada,5
131374,doylestown,pennsylvania,69,united states,6
131382,centralia,washington,45,united states,4
131388,healdsburg,california,21,united states,2
131398,dunedin,na,20,new zealand,2
131399,christchurch,na,27,new zealand,2
131402,governors bay,canterbury,32,new zealand,3
131408,pleasant prairie,wisconsin,24,united states,2
131427,auckland,na,30,new zealand,3
131437,auckland,auckland,21,new zealand,2
131443,celebration,florida,23,united states,2
131476,sydney,new south wales,29,australia,2
131481,northridge,california,29,united states,2
131482,woburn,massachusetts,37,united states,3
131485,orlando,florida,30,united states,3
131486,london,na,16,united kingdom,1
131491,osseo,wisconsin,28,united states,2
131492,burnaby,british columbia,48,canada,4
131498,portland,oregon,49,united states,4
131502,horten,vestfold,30,norway,3
131508,wilmington,delaware,33,united states,3
131512,davison,michigan,41,united kingdom,4
131524,midlothian,texas,35,united states,3
131528,leesburg,florida,16,united states,1
131535,omaha,nebraska,31,united states,3
131545,eagan,minnesota,31,united states,3
131548,burien,washington,41,united states,4
131550,portales,new mexico,17,united states,1
131554,colchester,essex,46,united kingdom,4
131555,rittman,ohio,33,united states,3
131556,petaluma,california,24,united states,2
131564,maplewood,new jersey,39,united states,3
131583,benicia,california,39,united states,3
131588,hermosa beach,california,27,united states,2
131594,citrus heights,california,47,united states,4
131597,cypress,california,41,united states,4
131602,plymouth,michigan,34,united states,3
131604,new york city,new york,44,united states,4
131606,las vegas,nevada,23,united states,2
131617,cincinnati,ohio,69,united states,6
131618,sioux city,iowa,34,united states,3
131621,portland,oregon,34,united states,3
131622,two rivers,wisconsin,51,united states,5
131625,sydney,new south wales,45,australia,4
131632,houston,texas,28,united states,2
131650,lima,ohio,27,united states,2
131654,albuquerque,new mexico,28,united states,2
131655,charleston,west virginia,28,united states,2
131657,sherwood park,alberta,26,canada,2
131664,roseville,new south wales,25,australia,2
131668,cleveland heights,ohio,24,united states,2
131673,san francisco,california,43,united states,4
131675,nijmegen,gelderland,36,netherlands,3
131678,leiden,zuid holland,35,netherlands,3
131681,muskegon,michigan,48,united states,4
131686,chemainus,british columbia,27,canada,2
131689,pasadena,california,31,united states,3
131699,richlandtown,pennsylvania,42,united states,4
131703,endicott,new york,25,united states,2
131705,chicago,illinois,21,united states,2
131730,bristol,england,39,united kingdom,3
131744,st albert,alberta,38,canada,3
131747,padova,veneto,27,italy,2
131749,milwaukee,wisconsin,53,united states,5
131754,happy,texas,31,united states,3
131759,cleveland,ohio,15,united states,1
131767,atlanta,georgia,40,united states,4
131768,stillwater,oklahoma,31,united states,3
131777,new york,new york,40,united states,4
131779,morton grove,illinois,45,united states,4
131791,kissimmee,florida,57,united states,5
131804,mnchengladbach,nordrheinwestfalen,24,germany,2
131807,beaverton,oregon,17,united states,1
131813,worcester,england,45,united kingdom,4
131825,houston,texas,25,united states,2
131837,west valley city,utah,50,united states,5
131842,fribourg,fribourg,41,switzerland,4
131849,hamburg,hamburg,39,germany,3
131852,new haven,new york,28,united states,2
131855,farnborough,hampshire,31,united kingdom,3
131856,camberley,surrey,55,united kingdom,5
131862,owings mills,maryland,26,united states,2
131869,mankato,minnesota,40,united states,4
131877,saratoga springs,new york,19,united states,1
131882,huntington,new york,23,united states,2
131883,arlington,virginia,32,united states,3
131884,san diego,california,49,united states,4
131888,washington,dc,41,united states,4
131889,the woodlands,texas,38,united states,3
131891,petaluma,california,30,united states,3
131893,manhasset,new york,47,united states,4
131894,berlin,connecticut,35,united states,3
131904,pleasanton,california,42,united states,4
131913,dortmund,nordrheinwestfalen,35,germany,3
131914,manchester,new hampshire,52,united states,5
131915,brooklyn,new york,65,united states,6
131921,stockholm,na,20,sweden,2
131932,pleasanton,california,31,united states,3
131934,canton,massachusetts,36,united states,3
131941,dallas,texas,26,united states,2
131942,austin,texas,29,united states,2
131943,london,england,31,united kingdom,3
131951,woolwich,maine,31,united states,3
131954,san antonio,texas,19,united states,1
131967,marietta,georgia,34,united states,3
131968,chicago,illinois,38,united states,3
131971,palatine,illinois,59,united states,5
131989,omaha,nebraska,45,united states,4
131993,mobile,alabama,61,united states,6
132003,kalamazoo,michigan,42,united states,4
132006,champlain,new york,31,united states,3
132007,pea ridge,arkansas,38,united states,3
132010,dacula,georgia,50,united states,5
132012,springfield,missouri,31,united states,3
132013,arlington,massachusetts,16,united states,1
132017,portland,oregon,27,united states,2
132023,mclean,virginia,18,united states,1
132026,chicago,illinois,24,united states,2
132030,rochester,new york,44,united states,4
132031,ludwigsburg,badenwuerttemberg,31,germany,3
132034,lamar,indiana,32,united states,3
132038,edmonton,alberta,34,canada,3
132048,vancouver,british columbia,34,canada,3
132050,cuyahoga falls,ohio,34,united states,3
132062,tallahassee,florida,25,united states,2
132065,san jose,california,35,united states,3
132083,tazewell,virginia,47,united states,4
132104,columbiana,ohio,47,united states,4
132109,wayne,ohio,25,united states,2
132118,cicero,illinois,24,united states,2
132126,new orleans,louisiana,38,united states,3
132131,titusville,pennsylvania,68,united states,6
132133,fairfield,california,23,united states,2
132138,austin,texas,29,united states,2
132139,le center,minnesota,27,united states,2
132141,los angeles,california,43,united states,4
132142,henderson,nevada,43,united states,4
132144,seattle,washington,16,united states,1
132151,st louis,missouri,33,united states,3
132152,bristol,england,36,united kingdom,3
132154,mountain view,california,38,united states,3
132157,larkspur,california,34,united states,3
132162,spokane,washington,51,united states,5
132166,shelby township,michigan,28,united states,2
132167,buffalo,new york,21,united states,2
132171,milltown,wisconsin,54,united states,5
132173,charlotte,north carolina,34,united states,3
132180,trenton,michigan,42,united states,4
132185,lake mary,florida,62,united states,6
132190,chicago,illinois,33,united states,3
132197,davidsonville,maryland,57,united states,5
132199,santa barbara,california,35,united states,3
132203,sheffield,south yorkshire,44,united kingdom,4
132221,whippany,new jersey,76,united states,7
132222,ningbo,zhejiang,30,china,3
132224,long branch,new jersey,19,united states,1
132226,melrose,florida,19,united states,1
132229,menlo park,california,62,united states,6
132230,pittsburgh,pennsylvania,58,united states,5
132232,austin,texas,75,united states,7
132234,avon lake,ohio,52,united states,5
132235,riverton,new jersey,49,united states,4
132239,hillsboro,oregon,38,united states,3
132242,hadley,massachusetts,33,united states,3
132256,neuhausen,schaffhausen,25,switzerland,2
132261,east setauket,new york,51,united states,5
132275,lake charles,louisiana,37,united states,3
132276,kansas city,missouri,47,united states,4
132282,birmingham,alabama,23,united states,2
132289,collinsville,illinois,56,united states,5
132303,edmonton,alberta,39,canada,3
132318,warren,illinois,27,united states,2
132319,sydney,new south wales,15,australia,1
132347,baltimore,maryland,22,united states,2
132358,lake orion,michigan,42,united states,4
132361,grand junction,colorado,53,united states,5
132362,polson,montana,37,united states,3
132371,middletown,delaware,54,united states,5
132373,oceanside,california,45,united states,4
132374,arden hills,minnesota,73,united states,7
132375,denver,colorado,58,united states,5
132376,cheltenham,england,16,united kingdom,1
132377,lebanon,pennsylvania,43,united states,4
132382,grosse pointe farms,michigan,40,united states,4
132383,willow grove,pennsylvania,44,united states,4
132384,athens,georgia,42,united states,4
132387,hendersonville,north carolina,44,united states,4
132389,roswell,georgia,38,united states,3
132392,claremont,california,38,united states,3
132394,tucson,arizona,30,united states,3
132398,michigan city,indiana,63,united states,6
132407,cape may court house,new jersey,47,united states,4
132418,seattle,washington,37,united states,3
132425,centreville,virginia,37,united states,3
132427,johnsburg,illinois,58,united states,5
132433,hamburg,hamburg,33,germany,3
132435,hamburg,hamburg,31,germany,3
132438,aiken,south carolina,24,united states,2
132446,stalbert,alberta,63,canada,6
132456,haleiwa,hawaii,27,united states,2
132457,oshkosh,wisconsin,56,united states,5
132463,lisle,illinois,46,united states,4
132465,london,ontario,31,canada,3
132467,lake grove,new york,93,united states,9
132471,lanham,maryland,48,united states,4
132485,st louis,missouri,28,united states,2
132492,hamburg rissen,hamburg,27,germany,2
132498,trieste,friuli venezia giulia,25,italy,2
132513,waterford,connecticut,23,united states,2
132515,lakeport,california,39,united states,3
132522,vancouver,washington,20,united states,2
132525,alice springs,northern territory,57,australia,5
132531,fetcham,england,29,united kingdom,2
132532,hong kong,hong kong sar,58,hong kong,5
132533,savona,new york,38,united states,3
132537,nashville,tennessee,51,united states,5
132541,everett,washington,40,united states,4
132550,victoria,british columbia,21,canada,2
132558,salem,illinois,43,united states,4
132561,corvallis,oregon,25,united states,2
132562,dortmund,nordrheinwestfalen,24,germany,2
132572,dartmouth,nova scotia,45,canada,4
132582,san donato milanese,milano,20,italy,2
132584,sydney,nsw,29,australia,2
132601,woodinville,washington,14,united states,1
132616,green river,wyoming,49,united states,4
132623,portland,oregon,45,united states,4
132624,culver city,california,33,united states,3
132633,berchem,antwerp,24,belgium,2
132651,cologne,nordrheinwestfalen,64,germany,6
132657,hannover,niedersachsen,36,germany,3
132662,greensboro,north carolina,57,united states,5
132663,newport beach,california,44,united states,4
132677,atlanta,georgia,27,united states,2
132679,london,ontario,55,canada,5
132680,laronge,saskatchewan,61,canada,6
132684,belton,missouri,27,united states,2
132686,beverly hills,california,20,united states,2
132687,oak park,michigan,28,united states,2
132703,south portland,maine,48,united states,4
132707,redmond,oregon,39,united states,3
132709,santa cruz,california,71,united states,7
132716,kekaha,hawaii,61,united states,6
132726,marietta,georgia,52,united states,5
132735,townsville,queensland,52,australia,5
132745,richmond,virginia,20,united states,2
132750,weare,new hampshire,42,united states,4
132770,manteca,california,27,united states,2
132771,stuttgart,na,15,germany,1
132782,sidney,british columbia,36,canada,3
132786,boulder,colorado,42,united states,4
132790,hamburg,hamburg,32,germany,3
132792,west seneca,new york,50,united states,5
132795,havertown,pennsylvania,35,united states,3
132801,valencia,valencia,27,spain,2
132802,fremont,california,21,united states,2
132826,mnnerstadt,bayern,38,germany,3
132836,west palm beach,florida,57,united states,5
132846,ocean shores,washington,33,united states,3
132851,torrance,california,43,united states,4
132866,cologne,nordrheinwestfalen,29,germany,2
132868,pacific grove,california,55,united states,5
132874,somerville,massachusetts,28,united states,2
132875,kapellen,nordrheinwestfalen,37,germany,3
132887,miami,florida,49,united states,4
132889,dedham,massachusetts,18,united states,1
132892,rochester,illinois,40,united states,4
132900,somewhere,na,25,germany,2
132901,pooler,georgia,24,united states,2
132905,madrid,madrid,22,spain,2
132906,immenstaad,badenwuerttemberg,26,germany,2
132909,stacy,minnesota,35,united states,3
132911,erie,colorado,30,united states,3
132913,toronto,ontario,22,canada,2
132915,vienna,wien,34,austria,3
132920,milton,ontario,46,canada,4
132930,wokingham,england,29,united kingdom,2
132941,seattle,washington,39,united states,3
132942,austin,texas,61,united states,6
132945,newhall,california,37,united states,3
132946,prince albert,saskatchewan,64,canada,6
132949,clayton,new jersey,27,united states,2
132954,manila,na,27,philippines,2
132957,festus,missouri,52,united states,5
132960,san francisco,california,33,united states,3
132963,raleigh,north carolina,33,united states,3
132970,cincinnati,ohio,27,united states,2
132971,calgary,alberta,61,canada,6
132973,aurora,illinois,36,united states,3
132982,rapid city,south dakota,46,united states,4
132986,edmonton,alberta,32,canada,3
132996,austin,texas,34,united states,3
133034,singapore,na,24,singapore,2
133037,whitehorse,yukon territory,18,canada,1
133038,delft schipluiden,zuid holland,29,netherlands,2
133041,lake winnebago,missouri,18,united states,1
133050,valley springs,california,44,united states,4
133052,kyoungju,kyoung sang buk do,31,south korea,3
133057,caen,normandie,41,france,4
133096,sao paulo,sao paulo,28,brazil,2
133103,lapine,oregon,48,united states,4
133108,mckeesport,pennsylvania,37,united states,3
133123,mnchen,bayern,27,germany,2
133124,gttingen,niedersachsen,29,germany,2
133135,a corua,galicia,35,spain,3
133147,portland,oregon,25,united states,2
133150,toronto,ontario,20,canada,2
133159,bloomfield,new jersey,34,united states,3
133161,valdosta,georgia,23,united states,2
133163,winchester,england,22,united kingdom,2
133166,ottawa,ontario,23,canada,2
133177,winnipeg,manitoba,55,canada,5
133184,rochester,illinois,34,united states,3
133189,malaga,andalucia,17,spain,1
133192,cambridge,cambridgeshire,28,united kingdom,2
133199,henderson,nevada,17,united states,1
133205,addison,texas,29,united states,2
133207,diamond,ohio,37,united states,3
133211,puerto vallarta,mexico,57,united states,5
133214,san diego,california,27,united states,2
133225,irvine,california,28,united states,2
133228,sidney,ohio,24,united states,2
133233,warminster,pennsylvania,29,united states,2
133235,addison,texas,33,united states,3
133238,thibodaux,louisiana,28,united states,2
133240,palma,illes balears,34,spain,3
133246,bolton,massachusetts,43,united states,4
133247,lees summit,missouri,45,united states,4
133255,canton,new york,29,united states,2
133256,los angeles,california,19,united states,1
133258,bloomington,illinois,49,united states,4
133260,dublin,ohio,38,united states,3
133261,washington,dc,41,united states,4
133263,findlay,ohio,28,united states,2
133264,el cajon,california,50,united states,5
133265,charlotte,north carolina,21,united states,2
133266,douglasville,georgia,60,united states,6
133272,indianapolis,indiana,45,united states,4
133276,arvada,colorado,33,united states,3
133280,marion,ohio,29,united states,2
133282,baltimore,maryland,18,united states,1
133283,grand rapids,michigan,26,united states,2
133284,atlanta,georgia,41,united states,4
133289,bamberg,bayern,37,germany,3
133290,vancouver,british columbia,65,canada,6
133294,portland,oregon,66,united states,6
133296,ormond beach,florida,23,united states,2
133297,calgary,alberta,45,canada,4
133298,edmonton,alberta,46,canada,4
133306,aachen,nordrheinwestfalen,42,germany,4
133320,glen allen,virginia,15,united states,1
133332,moore,oklahoma,33,united states,3
133333,cologne,nordrheinwestfalen,32,germany,3
133337,wolverhampton,west midlands,40,united kingdom,4
133348,heidelberg,badenwuerttemberg,26,germany,2
133357,perrysville,ohio,16,united states,1
133375,grossburgwedel,niedersachsen,60,germany,6
133379,kdh,north carolina,66,united states,6
133381,evanston,illinois,28,united states,2
133384,chicago,illinois,25,united states,2
133386,poplar bluff,missouri,30,united states,3
133399,elkton,maryland,17,united states,1
133414,oshawa,ontario,23,canada,2
133416,jacksons point,ontario,25,canada,2
133417,dortmund,nordrheinwestfalen,33,germany,3
133418,plano,texas,32,united states,3
133424,san antonio,texas,34,united states,3
133425,kenedy,texas,33,united states,3
133429,parksville,british columbia,31,canada,3
133453,houston,texas,18,united states,1
133462,plainville,massachusetts,31,united states,3
133469,batavia,ohio,29,united states,2
133484,xenia,ohio,13,united states,1
133486,portugalete,bizkaia,21,spain,2
133498,templeton,pennsylvania,35,united states,3
133501,simi valley,california,54,united states,5
133504,hartford,wisconsin,30,united states,3
133515,sweet home,oregon,45,united states,4
133535,houten,na,50,netherlands,5
133547,gainesville,florida,23,united states,2
133548,madison,alabama,45,united states,4
133557,vista,california,43,united states,4
133560,hannover,niedersachsen,41,germany,4
133562,athens,georgia,27,united states,2
133567,frankfurt am main,hessen,57,germany,5
133568,manila,manila,14,philippines,1
133569,riverside,california,41,united states,4
133571,olney,maryland,39,united states,3
133586,pleasanton,california,30,united states,3
133610,oklahoma city,oklahoma,34,united states,3
133612,mansfield,pennsylvania,31,united states,3
133614,kingston,ontario,50,canada,5
133645,blimea,asturias,24,spain,2
133647,tucson,arizona,53,united states,5
133654,boxtel,noordbrabant,40,netherlands,4
133656,herkimer,new york,19,united states,1
133661,delaware city,delaware,15,united states,1
133673,bloomington,indiana,50,united states,5
133679,washington,illinois,39,united states,3
133682,las cruces,new mexico,66,united states,6
133684,south burlington,vermont,54,united states,5
133689,calgary,alberta,29,canada,2
133697,chicago,illinois,32,united states,3
133702,north pole,alaska,36,united states,3
133706,palmyra,western australia,30,australia,3
133708,pictou,nova scotia,58,canada,5
133709,san antonio,texas,37,united states,3
133710,exeter,rhode island,47,united states,4
133717,northbrook,illinois,15,united states,1
133723,burlington,wisconsin,17,united states,1
133732,andover,minnesota,21,united states,2
133733,gold coast,queensland,22,australia,2
133738,indianapolis,indiana,28,united states,2
133744,elkhart,indiana,33,united states,3
133745,escondido,california,30,united states,3
133747,gaithersburg,maryland,28,united states,2
133765,tigard,oregon,28,united states,2
133769,altoona,wisconsin,54,united states,5
133773,college station,texas,50,united states,5
133776,cooperstown,new york,55,united states,5
133777,baton rouge,louisiana,18,united states,1
133778,superior,wisconsin,25,united states,2
133779,brooklyn,new york,28,united states,2
133786,olathe,kansas,35,united states,3
133787,oklahoma city,oklahoma,26,united states,2
133788,san diego,california,37,united states,3
133790,arlington,virginia,26,united states,2
133806,scottsdale,arizona,36,united states,3
133811,san diego,california,23,united states,2
133815,binghamton,new york,28,united states,2
133816,easley,south carolina,57,united states,5
133821,phoenix,arizona,15,united states,1
133825,madison,wisconsin,29,united states,2
133827,lavale,maryland,21,united states,2
133829,houston,texas,50,united states,5
133834,slc,utah,17,united states,1
133835,siena,toscana,22,italy,2
133838,fort morgan,colorado,15,united states,1
133846,phoenix,arizona,31,united states,3
133848,boynton beach,florida,56,united states,5
133852,washington,dc,23,united states,2
133858,central bridge,new york,37,united states,3
133860,bement,illinois,28,united states,2
133866,snohomish,washington,37,united states,3
133868,sun city,california,36,united states,3
133871,sugar land,texas,29,united states,2
133877,oslo,na,57,norway,5
133885,glastonbury,england,35,united kingdom,3
133893,redding,california,23,united states,2
133905,sacramento,california,34,united states,3
133909,barcelona,na,20,spain,2
133916,independence,missouri,25,united states,2
133919,rochester,new york,26,united states,2
133929,porvoo,uusimaa,37,finland,3
133933,beloit,wisconsin,22,united states,2
133935,north arlington,new jersey,28,united states,2
133936,lancaster,pennsylvania,66,united states,6
133949,san diego,california,43,united states,4
133950,san diego,california,19,united states,1
133957,lafayette,california,16,united states,1
133958,highland heights,kentucky,53,united states,5
133980,mississauga,ontario,22,canada,2
133981,vista,california,60,united states,6
133987,san francisco,california,35,united states,3
134005,santa rosa,california,34,united states,3
134007,besanon,franchecomt,49,france,4
134010,rockford,illinois,31,united states,3
134023,bologna,emilia romagna,35,italy,3
134029,weaverville,north carolina,46,united states,4
134038,bilfld,nordrheinwestfalen,33,germany,3
134061,petaluma,campania,45,united states,4
134076,toronto,ontario,22,canada,2
134078,socorro,new mexico,21,united states,2
134087,ottawa,ontario,39,canada,3
134089,clifton,new jersey,43,united states,4
134118,chicago,illinois,28,united states,2
134131,redwood city,california,44,united states,4
134135,huy,lige,25,belgium,2
134137,fremont,north carolina,27,united states,2
134138,harrison township,michigan,22,united states,2
134143,vitrysurseine,ile de france,28,france,2
134160,west orange,new jersey,14,united states,1
134163,st louis,missouri,25,united states,2
134171,pompano beach,florida,39,united states,3
134172,frederick,oklahoma,30,united states,3
134181,arlington,texas,40,united states,4
134193,st peters,missouri,14,united states,1
134216,vail,colorado,33,united states,3
134222,spanish fork,utah,29,united states,2
134224,berkeley,california,60,united states,6
134225,omaha,nebraska,25,united states,2
134226,taunusstein,hessen,29,germany,2
134234,spencerport,new york,22,united states,2
134235,mulberry,florida,25,united states,2
134240,derry,new hampshire,22,united states,2
134247,winfield,illinois,26,united states,2
134251,spokane,washington,39,united states,3
134252,burbank,illinois,37,united states,3
134256,shawnee,kansas,35,united states,3
134262,jacksonville,north carolina,18,united states,1
134264,phoenix,arizona,33,united states,3
134278,pikeville,kentucky,23,united states,2
134279,rochester,new hampshire,35,united states,3
134280,henderson,nevada,31,united states,3
134283,raleigh,north carolina,18,united states,1
134288,ottawa,ontario,49,canada,4
134290,corinth,texas,38,united states,3
134293,scotch plains,new jersey,69,united states,6
134294,stanton,nebraska,44,united states,4
134302,dallas,texas,33,united states,3
134311,barstow,california,23,united states,2
134313,woodstock,virginia,46,united states,4
134314,riverview,new brunswick,21,canada,2
134318,st paul,minnesota,36,united states,3
134319,garfield heights,ohio,14,united states,1
134321,wellsville,new york,44,united states,4
134325,chesapeake,virginia,46,united states,4
134332,creston,british columbia,15,canada,1
134347,cincinnati,ohio,26,united states,2
134349,leander,texas,46,united states,4
134353,carver,oregon,20,united states,2
134354,harrisburg,pennsylvania,17,united states,1
134368,monee,illinois,35,united states,3
134381,port murray,new jersey,25,united states,2
134384,austin,texas,21,united states,2
134387,madison,connecticut,28,united states,2
134403,san francsico,california,18,united states,1
134408,vicksburg,michigan,19,united states,1
134413,harrisburg,pennsylvania,33,united states,3
134415,boca raton,florida,31,united states,3
134419,tucson,arizona,34,united states,3
134434,barcelona,barcelona,25,spain,2
134436,eagle river,wisconsin,47,united states,4
134442,st paul,minnesota,33,united states,3
134460,seattle,washington,37,united states,3
134476,la ronge,saskatchewan,51,canada,5
134478,grand rapids,michigan,25,united states,2
134483,roanoke,virginia,38,united states,3
134499,lewes,east sussex,19,united kingdom,1
134501,wiesbaden,hessen,23,germany,2
134505,minneapolis,minnesota,62,united states,6
134508,ottawa,ontario,55,canada,5
134509,baden,aargau,35,switzerland,3
134510,ottawa,ontario,21,canada,2
134515,jacksonville,florida,54,united states,5
134516,london,england,26,united kingdom,2
134529,blaine,minnesota,41,united states,4
134530,jesenice,slovenia,23,slovenia,2
134556,santander,cantabria,28,spain,2
134562,surrey,british columbia,28,canada,2
134563,kauhajoki,na,23,finland,2
134582,gig harbor,washington,20,united states,2
134584,riverhead,new york,67,united states,6
134590,mountain view,california,29,united states,2
134596,arlington,massachusetts,39,united states,3
134598,cincinnati,ohio,17,united states,1
134606,kaneohe,hawaii,61,united states,6
134617,silver spring,maryland,28,united states,2
134621,collonges sous salve,rhnealpes,31,france,3
134630,danvers,massachusetts,22,united states,2
134636,durham,north carolina,22,united states,2
134641,dartmouth,nova scotia,48,canada,4
134654,woerden,utrecht,32,netherlands,3
134680,los angeles,california,26,united states,2
134684,fort collins,colorado,28,united states,2
134687,glendale,california,23,united states,2
134689,albuquerque,new mexico,30,united states,3
134690,jansen,saskatchewan,39,canada,3
134694,spring,texas,42,united states,4
134703,kleinstadt,niederoesterreich,25,austria,2
134705,calgary,alberta,29,canada,2
134709,salt lake city,utah,38,united states,3
134715,karlsruhe,badenwuerttemberg,34,germany,3
134725,portland,oregon,31,united states,3
134732,piscataway,new jersey,55,united states,5
134739,san fernando,cdiz,30,spain,3
134746,hamburgharburg,hamburg,31,germany,3
134748,buffalo,new york,17,united states,1
134761,waco,texas,26,united states,2
134764,ithaca,new york,19,united states,1
134767,waterloo,illinois,50,united states,5
134776,long beach,mississippi,32,united states,3
134784,chicago,illinois,27,united states,2
134790,ellensburg,washington,21,united states,2
134797,elk grove,california,38,united states,3
134807,uxbridge,massachusetts,54,united states,5
134833,heber city,utah,26,united states,2
134835,winstonsalem,north carolina,36,united states,3
134837,kuala lumpur,wilayah persekutuan,28,malaysia,2
134838,tonganoxie,kansas,53,united states,5
134839,palm bay,florida,57,united states,5
134841,grand rapids,michigan,65,united states,6
134842,alliance,ohio,36,united states,3
134856,elizabeth,colorado,76,united states,7
134863,san jose,california,36,united states,3
134870,hayward,california,28,united states,2
134873,gold coast,queensland,25,australia,2
134874,burgdorf,niedersachsen,18,germany,1
134882,beverley,england,46,united kingdom,4
134884,san diego,california,30,united states,3
134886,webster,new york,24,united states,2
134890,mnchen,bayern,37,germany,3
134900,spring,texas,39,united states,3
134903,new york,new york,50,united states,5
134904,houston,texas,20,united states,2
134906,toronto,ontario,37,canada,3
134921,annandale,virginia,41,united states,4
134922,suisun city,california,39,united states,3
134929,colorado springs,colorado,31,united states,3
134931,rialto,california,48,united states,4
134932,saskatoon,saskatchewan,62,canada,6
134935,louisville,kentucky,36,united states,3
134937,san francisco,california,41,united states,4
134948,west liberty,kentucky,43,united states,4
134962,virginia beach,virginia,13,united states,1
134971,ottawa,ontario,34,canada,3
134974,milano,lombardia,57,italy,5
134986,ashland,kentucky,24,united states,2
134988,pocatello,idaho,26,united states,2
134999,scottsburg,indiana,28,united states,2
135000,cincinnati,ohio,27,united states,2
135005,louisville,kentucky,17,united states,1
135006,salt lake city,utah,47,united states,4
135009,pottstown,pennsylvania,22,united states,2
135017,dublin,ohio,17,united states,1
135021,st albert,alberta,26,canada,2
135029,ada,michigan,39,united states,3
135031,new york,new york,25,united states,2
135037,minneapolis,minnesota,49,united states,4
135043,suffolk,virginia,41,united states,4
135045,spring,texas,29,united states,2
135054,lancaster,piemonte,33,united states,3
135061,floyds knobs,indiana,26,united states,2
135064,san jose,california,18,united states,1
135067,oklahoma city,oklahoma,20,united states,2
135074,ramstein,rheinlandpfalz,47,germany,4
135079,corona,california,47,united states,4
135082,west valley,utah,17,united states,1
135090,pescara,abruzzo,32,italy,3
135091,rome,lazio,38,italy,3
135105,spencer,massachusetts,34,united states,3
135110,london,england,20,united kingdom,2
135112,esslingen,badenwuerttemberg,61,germany,6
135127,new york city,new york,34,united states,3
135129,fort mcmurray,alberta,18,canada,1
135133,ottawa,ontario,62,canada,6
135139,farmville,north carolina,54,united states,5
135141,franklin,kentucky,46,united states,4
135143,somerset,kentucky,32,united states,3
135149,ft pierce,florida,70,united states,7
135163,nashville,tennessee,23,united states,2
135166,winstonsalem,north carolina,43,united states,4
135170,harbor city,california,34,united states,3
135180,newtown,pennsylvania,54,united states,5
135185,minneapolis,minnesota,51,united states,5
135186,naperville,illinois,40,united states,4
135193,montral,quebec,36,canada,3
135196,montefiascone,lazio,39,italy,3
135204,craig,alaska,56,united states,5
135208,houston,texas,43,united states,4
135215,arvada,colorado,23,united states,2
135233,memphis,tennessee,48,united states,4
135235,san ramon,california,58,united states,5
135237,township of washington,new jersey,52,united states,5
135241,barcelona,catalunya,24,spain,2
135256,arlington,virginia,43,united states,4
135262,lincoln,california,67,united states,6
135265,groton,connecticut,32,united states,3
135268,london,england,37,united kingdom,3
135275,venice,florida,27,united states,2
135277,montreal,quebec,30,canada,3
135280,midland,michigan,18,united states,1
135296,gijon,asturias,26,spain,2
135300,loomis,california,35,united states,3
135301,sarnia,ontario,23,canada,2
135308,vancouver,british columbia,27,canada,2
135312,grand rapids,michigan,51,united states,5
135313,zaragoza,na,42,spain,4
135315,fredericksburg,virginia,34,united states,3
135317,creve coeur,missouri,57,united states,5
135320,oviedo,florida,49,united states,4
135321,fayetteville,north carolina,46,united states,4
135329,paget,na,40,bermuda,4
135330,san clemente,california,61,united states,6
135339,providenc,rhode island,43,united states,4
135351,greenwood,south carolina,23,united states,2
135359,tewksbury,massachusetts,37,united states,3
135360,albuquerque,new mexico,39,united states,3
135363,lausanne,na,35,switzerland,3
135366,koeln,nrw,57,germany,5
135367,braunschweig,niedersachsen,37,germany,3
135376,las vegas,nevada,18,united states,1
135380,toronto,ontario,37,canada,3
135382,stpaul,minnesota,50,united states,5
135383,tucson,arizona,43,united states,4
135390,st louis,missouri,57,united states,5
135395,calabasas,california,40,united states,4
135398,alexandria,kentucky,40,united states,4
135399,smyrna,georgia,21,united states,2
135418,portland,maine,30,united states,3
135425,geneva,geneva,24,switzerland,2
135428,torino,piemonte,20,italy,2
135430,brooklyn park,minnesota,21,united states,2
135433,cambridge,maryland,18,united states,1
135440,thunder bay,ontario,21,canada,2
135445,louisville,kentucky,43,united states,4
135454,hagerstown,maryland,21,united states,2
135458,ottawa,ontario,24,canada,2
135466,alexandria,virginia,68,united states,6
135467,sacramento,california,15,united states,1
135469,asbury park,new jersey,46,united states,4
135472,mount joy,pennsylvania,60,united states,6
135529,oshawa,ontario,29,canada,2
135535,calgary,alberta,21,canada,2
135551,morgantown,west virginia,43,united states,4
135554,independence,ohio,35,united states,3
135567,long beach,california,15,united states,1
135576,ravenna,ohio,44,united states,4
135577,new york,new york,55,united states,5
135578,exeter,new hampshire,55,united states,5
135584,bloomfield hills,michigan,57,united states,5
135605,elizabethtown,kentucky,30,united states,3
135607,portland,oregon,31,united states,3
135609,charlestown,massachusetts,55,united states,5
135615,santa cruz,california,78,united states,7
135618,hampton,new brunswick,39,canada,3
