User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher,User-City,User-State,User-Age,User-Country
109901,1893622118,10,heartsong,j thaddeus,2001,p,sydney,new south wales,59,australia
109901,0330348337,8,snakebit survivor club,j seal,1,p,sydney,new south wales,59,australia
109901,0333761405,7,,h james,2001,n,sydney,new south wales,59,australia
109901,0140186417,8,dubiou battl twenti centuri classic,j steinbeck,1992,p,sydney,new south wales,59,australia
109901,0140187448,8,log sea cortez penguin great book twenti centuri,j steinbeck,1995,p,sydney,new south wales,59,australia
109901,0140187510,8,god unknown twentieth centuri classic seri,j steinbeck,1995,p,sydney,new south wales,59,australia
109901,0140187529,8,wayward bu penguin great book twenti centuri,j steinbeck,1995,p,sydney,new south wales,59,australia
109901,0140258582,10,coffey hand green mile,k stephen,1996,p,sydney,new south wales,59,australia
109901,0140258612,10,coffey mile green mile,k stephen,1996,p,sydney,new south wales,59,australia
182720,0140258566,8,two dead girl green mile,k stephen,1996,p,luton,england,25,united kingdom
156432,0140281649,8,love time cholera penguin great book twenti centuri,g marquez,1999,p,halifax,nova scotia,22,canada
81249,0140291903,8,manhattan memoir,c mary,2000,p,toronto,ontario,30,canada
122867,0140291903,10,manhattan memoir,c mary,2000,p,rochester,new york,56,united states
28667,0140351310,3,jane eyr puffin classic,b charlotte,1991,p,norwood,massachusetts,26,united states
28667,0393962938,8,paradis lost authorit text background sourc critic norton critic edit,j milton,1992,p,norwood,massachusetts,26,united states
28667,0060609575,5,that funni look buddhist faith jew passion buddhist,b sylvia,1996,p,norwood,massachusetts,26,united states
28667,0674445449,7,differ voic psycholog theori woman develop,c gilligan,1993,h,norwood,massachusetts,26,united states
28667,0679783229,2,essenti write ralph waldo emerson modern librari paperback classic,e waldo,2000,b,norwood,massachusetts,26,united states
228978,0140351310,8,jane eyr puffin classic,b charlotte,1991,p,yuma,arizona,36,united states
22988,0140360778,8,road memphi,m taylor,1992,p,greensboro,north carolina,76,united states
59944,0140388419,9,guest war trilog,k pearson,2003,p,edmonton,alberta,17,canada
30712,0140430547,10,tale two citi penguin english librari,c dickens,1985,p,edinburgh,scotland,37,united kingdom
30712,0330281240,8,black hill,b chatwin,1,p,edinburgh,scotland,37,united kingdom
30712,0330315226,10,may week june,c james,1,p,edinburgh,scotland,37,united kingdom
30712,0460875981,10,dracula everyman paperback classic,b stoker,1995,p,edinburgh,scotland,37,united kingdom
30712,0553801546,9,fool fate tawni man book three,h robin,2004,b,edinburgh,scotland,37,united kingdom
30712,0571210708,10,true tale american life,a paul,2002,b,edinburgh,scotland,37,united kingdom
30712,0747261148,10,fruit lemon,a levy,2002,b,edinburgh,scotland,37,united kingdom
103041,0140430547,7,tale two citi penguin english librari,c dickens,1985,p,narara,new south wales,28,australia
19440,0140862919,10,perfum stori murder,p suskind,1997,p,frascati,toscana,34,italy
131402,014100522X,8,head heel dale dale seri,g phinn,2003,p,governors bay,canterbury,36,new zealand
131402,0340597704,6,vet stephen leather thriller,l stephen,1994,n,governors bay,canterbury,36,new zealand
131402,1853261874,5,rubaiyat omar khayyam wordsworth classic,khayyam,1997,p,governors bay,canterbury,36,new zealand
131402,0130333514,9,linux rute user tutori exposit cd rom,p sheer,2001,p,governors bay,canterbury,36,new zealand
238644,014100522X,10,head heel dale dale seri,g phinn,2003,p,wallington,england,16,united kingdom
75149,014200443X,6,qualiti life report,d meghan,2004,p,geneva,illinois,36,united states
75149,1573222631,8,aloft,c rae,2004,e,geneva,illinois,36,united states
170255,014200443X,5,qualiti life report,d meghan,2004,p,belmont,massachusetts,33,united states
170255,074342297X,6,miss america famili novel,b julianna,2003,w,belmont,massachusetts,33,united states
170255,0142001724,7,polar,p r,2003,p,belmont,massachusetts,33,united states
15408,0151005141,8,headless bust melancholi medit fals millennium,e gorey,1999,c,cary,north carolina,34,united states
15408,0062500589,8,plain simpl journey amish,b sue,1989,p,cary,north carolina,34,united states
15408,0374302995,6,moon could talk,b kate,1998,f,cary,north carolina,34,united states
15408,0393020185,7,seven daughter eve scienc reveal genet ancestri,b sykes,2001,p,cary,north carolina,34,united states
15408,0399504338,10,amphigorey,e gorey,1980,p,cary,north carolina,34,united states
15408,076790690X,10,vegetarian five ingredi gourmet,a nava,2001,w,cary,north carolina,34,united states
15408,0816032130,9,altern realiti paranorm mystic transcend human experi,g leonard,1995,e,cary,north carolina,34,united states
78774,0151005141,10,headless bust melancholi medit fals millennium,e gorey,1999,c,kln,nordrheinwestfalen,46,germany
207259,0152007822,10,onstag backstag night owl theater,a hayes,1997,c,florence,oregon,38,united states
207259,1403395241,10,buri soldier one grunt honest stori vietnam,c w,2003,e,florence,oregon,38,united states
207259,0345325680,8,good war oral histori world war two,s terkel,1995,b,florence,oregon,38,united states
20345,0152045643,10,bookstor mous,c peggy,2002,p,vancouver,british columbia,22,canada
20345,0375700528,7,lover,d marguerite,1998,e,vancouver,british columbia,22,canada
245851,0156364654,10,good man hard find stori,f oconnor,1977,e,rochester,new york,31,united states
275305,0156364654,8,good man hard find stori,f oconnor,1977,e,duluth,minnesota,44,united states
275305,1565120140,7,father son,b larry,1996,h,duluth,minnesota,44,united states
275305,039450691X,6,loon lake,d l,1982,e,duluth,minnesota,44,united states
275305,0679415602,8,oct sixti four,d halberstam,1994,e,duluth,minnesota,44,united states
32773,015650300X,9,le petit princ french languag edit,a saint,1969,c,olathe,kansas,28,united states
32773,0553151738,9,encyclopedia brown case midnight visitor encyclopedia brown paperback,d sobol,1982,b,olathe,kansas,28,united states
32773,156686903X,8,final fantasi viii offici strategi guid,c david,1999,b,olathe,kansas,28,united states
32773,0451456076,7,sin father gabriel knight novel gabriel knight,g knight,1997,c,olathe,kansas,28,united states
32773,0451523210,6,heart dark secret sharer,c joseph,1988,p,olathe,kansas,28,united states
32773,0553261134,6,new jessica sweet valley high thirti two,f pascal,1986,b,olathe,kansas,28,united states
32773,0590403826,7,oh honestli angela,k robinson,1986,l,olathe,kansas,28,united states
32773,1563053144,8,better book,b suzy,1992,w,olathe,kansas,28,united states
138543,015650300X,9,le petit princ french languag edit,a saint,1969,c,mesquite,texas,21,united states
138543,0941483029,8,memori board,j rule,1987,n,mesquite,texas,21,united states
138543,0553280465,8,magic marigold,l montgomery,1989,ta,mesquite,texas,21,united states
138543,0671542036,10,halloween parti,a christie,1984,p,mesquite,texas,21,united states
138543,0345296532,9,side effect,a woody,1981,b,mesquite,texas,21,united states
138543,044091017X,8,zia,o scott,1994,b,mesquite,texas,21,united states
43678,019283357X,9,emma oxford world classic,a jane,1998,f,la jolla,california,52,united states
43678,0192833685,6,northang abbey ladi susan watson sanditon ladi susan watson sanditon world classic,a jane,2002,f,la jolla,california,52,united states
43678,0486268667,7,boy north boston dover thrift edit,f robert,1991,e,la jolla,california,52,united states
43678,0486284727,4,time machin dover thrift edit,g wells,1995,e,la jolla,california,52,united states
43678,048629093X,5,moll flander dover thrift edit,d defoe,1996,e,la jolla,california,52,united states
90761,030700113X,5,walt disney ladi tramp littl golden book,s teddy,1991,e,drayton valley,alberta,33,canada
170545,0307101177,5,three billi goat gruff first littl golden book,e rudin,1992,e,franklin,wisconsin,31,united states
170545,0307020215,2,bug bunni maroon littl golden book,j korman,1985,w,franklin,wisconsin,31,united states
35921,0307126455,10,disney beauti beast golden look look book,m teitelbaum,1991,e,mentor,ohio,23,united states
35921,0307119726,6,shop mom golden look look book,m mayer,1998,e,mentor,ohio,23,united states
35921,031206571X,5,bonni big day,h james,1991,r,mentor,ohio,23,united states
35921,0816743924,10,love stinki face,l mccourt,1997,n,mentor,ohio,23,united states
102967,0307160491,7,tawni scrawni lion,j kathryn,1997,e,olympia,washington,54,united states
102967,0307262073,5,cat mat step read step two,s schade,1998,e,olympia,washington,54,united states
102967,0449229807,9,begin,c potok,1976,w,olympia,washington,54,united states
102967,0816719160,5,great riddl giggl joke,a pansini,1989,n,olympia,washington,54,united states
102967,089296524X,7,holi thief brother cadfael mysteri hardcov,e peters,1993,w,olympia,washington,54,united states
102967,055327094X,9,qb vii,l uris,1982,b,olympia,washington,54,united states
102967,0307160289,5,saggi baggi eleph,j k,1997,e,olympia,washington,54,united states
102967,0449149005,6,decept clariti,a j,1994,w,olympia,washington,54,united states
102967,0843105593,7,leo lop,c steve,1978,p,olympia,washington,54,united states
152579,0307247058,5,let parti one,l stine,1998,n,kota kinabalu,sabah,22,malaysia
162297,0307247058,5,let parti one,l stine,1998,n,,na,29,australia
223087,0307262073,5,cat mat step read step two,s schade,1998,e,sherman oaks,california,21,united states
223087,0439161665,5,search scoobi snack scoobi doo pictur clue book two,r wasserman,2000,l,sherman oaks,california,21,united states
223087,0066213673,2,guard moon mother first year,b lia,2003,p,sherman oaks,california,21,united states
223087,0451207009,5,languag sister,a yurk,2002,w,sherman oaks,california,21,united states
223087,0590509624,7,wizard need comput adventur bailey school kid paperback,d dadey,1997,l,sherman oaks,california,21,united states
223087,0060192801,4,member famili,m susan,2000,p,sherman oaks,california,21,united states
135317,0307628442,10,lost golden look look book,g mayer,1994,v,creve coeur,missouri,25,united states
224331,0310228980,8,laugh last,a spangler,2000,p,mebane,north carolina,32,united states
208671,0310235588,7,dark moon,a gansky,2002,p,simi valley,california,34,united states
208671,1578563933,8,bad girl bibl learn,c liz,2000,w,simi valley,california,34,united states
208671,1576731421,8,stori heart stori heart,a gray,1997,n,simi valley,california,34,united states
242562,0310235588,7,dark moon,a gansky,2002,p,grover beach,california,15,united states
126374,0312181213,7,last valentin,j pratt,1998,r,rensselaer,new york,39,united states
126374,0895773899,5,one dish meal easi way,d readers,1992,e,rensselaer,new york,39,united states
234614,0312181213,5,last valentin,j pratt,1998,r,springfield,illinois,24,united states
234614,0446519634,9,doubl imag,d morrell,1998,w,springfield,illinois,24,united states
234614,0380703130,6,southern famili,g godwin,1995,p,springfield,illinois,24,united states
79959,0312195168,7,night talk novel,c elizabeth,1998,r,knoxville,tennessee,26,united states
264780,0312195168,5,night talk novel,c elizabeth,1998,r,oak ridge,tennessee,45,united states
114544,0312262892,7,breath water,greenwood,2000,r,antelope,california,35,united states
114544,0380008157,6,sweet savag love,r rogers,1976,n,antelope,california,35,united states
123095,0312262892,9,breath water,greenwood,2000,r,hollywood,maryland,32,united states
123095,0395404509,10,taylor guid rose taylor guid garden,n taylor,1986,p,hollywood,maryland,32,united states
123095,0897210115,10,attract bird ortho librari,mckinley,1983,h,hollywood,maryland,32,united states
89602,0312269609,5,vike funer,c stephen,2001,r,honolulu,hawaii,28,united states
89602,0765343428,6,aloha mr lucki,c hirschfeld,2002,e,honolulu,hawaii,28,united states
89602,0375407375,5,half life,n v,2001,p,honolulu,hawaii,28,united states
89602,0394757572,8,ellen foster vintag contemporari,g kaye,1988,n,honolulu,hawaii,28,united states
89602,0380521679,7,evil hour,g marquez,1979,n,honolulu,hawaii,28,united states
89602,0786813571,8,see behind tree,d michael,1999,n,honolulu,hawaii,28,united states
89602,0061011975,5,bundori,j rowland,2001,r,honolulu,hawaii,28,united states
89602,038097505X,7,island sequin love nun,c moore,1997,n,honolulu,hawaii,28,united states
89602,0679776141,5,passag juneau sea mean vintag departur,j raban,2000,sa,honolulu,hawaii,28,united states
89602,0743451538,7,lilith dream tale vampir life,s whitley,2003,p,honolulu,hawaii,28,united states
226987,0312269609,7,vike funer,c stephen,2001,r,albuqerque,new mexico,34,united states
226987,0446614033,7,protector,d morrell,2004,w,albuqerque,new mexico,34,united states
99314,0312273185,5,everyth countri must novella two stori,c mccann,2001,sa,toronto,ontario,24,canada
153054,0312273185,9,everyth countri must novella two stori,c mccann,2001,sa,cambridge,massachusetts,20,united states
153054,0451209087,8,act merci mysteri ancient ireland sister fidelma mysteri paperback,p tremayne,2003,n,cambridge,massachusetts,20,united states
153054,0486268675,7,stoop conquer dover thrift edit,g oliver,1991,e,cambridge,massachusetts,20,united states
153054,0812967607,9,around bloc life moscow beij havana,e stephanie,2004,l,cambridge,massachusetts,20,united states
242409,0312874502,6,chemic pink,a katie,2001,e,berck sur mer,pas de calais,23,france
242409,0517091267,5,e forster three complet novel angel fear tread room view howard end,e forster,1993,e,berck sur mer,pas de calais,23,france
242409,2070513335,10,charli et la chocolateri,d roald,2002,g,berck sur mer,pas de calais,23,france
242409,074345152X,9,lilith dream tale vampir life,s whitley,2002,r,berck sur mer,pas de calais,23,france
242409,0679762701,10,art lie piec three voic bawd vintag intern,j winterson,1996,sa,berck sur mer,pas de calais,23,france
242409,014062029X,5,mayor casterbridg penguin popular classic,h thomas,1994,p,berck sur mer,pas de calais,23,france
242409,0671035835,5,ghost danc star trek voyag twenti dark matter book two three,c golden,2000,ta,berck sur mer,pas de calais,23,france
242409,0735201390,5,twelv simpl secret happi find joy everyday relationship,e van,2000,p,berck sur mer,pas de calais,23,france
242409,0140033025,7,miguel street,n v,1993,p,berck sur mer,pas de calais,23,france
242409,0415026814,3,like,s william,1995,w,berck sur mer,pas de calais,23,france
242409,0892819049,7,pagan druid wiccan witch today,e hopman,2001,e,berck sur mer,pas de calais,23,france
242409,0140622829,8,man iron mask penguin popular classic,a dumas,1998,p,berck sur mer,pas de calais,23,france
242409,0140235507,10,boot leather slipper gold histori lesbian commun,e lapovsky,1994,p,berck sur mer,pas de calais,23,france
242409,0743225961,7,biker code wisdom ride,m stuart,2002,n,berck sur mer,pas de calais,23,france
55751,0312906013,7,herb appl,h santmyers,1987,r,hesperia,california,69,united states
61878,0312906013,7,herb appl,h santmyers,1987,r,tucson,arizona,19,united states
192119,0312952155,8,life littl frustrat book parodi,g mctigue,1994,r,occoquan,virginia,39,united states
192119,0515114707,8,son fletch,g mcdonald,1994,e,occoquan,virginia,39,united states
192119,0393313425,6,sudden fiction continu sixti new short short stori,r shapard,1996,p,occoquan,virginia,39,united states
31010,0312953607,6,apothecari rose owen archer mysteri owen archer mysteri,c robb,1994,r,portland,oregon,60,united states
31010,0399146121,8,fight agent griffin w e b men war bk four,b w,2000,p,portland,oregon,60,united states
184845,0312953607,6,apothecari rose owen archer mysteri owen archer mysteri,c robb,1994,r,milano,lombardia,23,italy
184845,0531058379,5,afternoon elf,j taylor,1989,c,milano,lombardia,23,italy
184845,0575048360,8,eric,p terry,1990,n,milano,lombardia,23,italy
231518,0312971087,8,sand sakkara,g meade,2000,r,durham,new hampshire,23,united states
52521,0312971281,10,search dark ian rutledg mysteri,c todd,2000,r,safety harbor,florida,38,united states
52521,0373440685,10,kidnap got babe harlequin duet two,d jacqueline,1999,n,safety harbor,florida,38,united states
52521,0451199537,10,jack heart lord love,f marjorie,2000,e,safety harbor,florida,38,united states
79215,0312974205,8,dead soul st martin minotaur mysteri,i rankin,2000,r,valley center,california,36,united states
79215,0312874537,9,quit kosher abe lieberman mysteri,k stuart,2002,e,valley center,california,36,united states
79215,0312280270,5,good hang short stori,i rankin,2002,r,valley center,california,36,united states
79215,0385336608,8,emperor gate rome iggulden conn emperior seri v one,c iggulden,2003,e,valley center,california,36,united states
95995,0312975287,10,timbuktu,a paul,2000,r,mannheim,baden wrttemberg,35,germany
235113,0312975287,7,timbuktu,a paul,2000,r,wien,na,55,austria
122793,0312977646,8,deadli affair st martin true crime librari,h tom,2001,r,omemee,ontario,46,canada
122793,0743400569,8,fake liar cheat,g tod,2000,v,omemee,ontario,46,canada
122793,0312979274,8,internet slave master st martin true crime librari,g john,2001,r,omemee,ontario,46,canada
122793,0786014091,9,savag,r scott,2002,p,omemee,ontario,46,canada
122793,014025238X,4,languag love novel one hundr chapter,d schoemperlen,1997,p,omemee,ontario,46,canada
122793,0385333560,8,river sorrow,c holden,1998,p,omemee,ontario,46,canada
122793,0800756797,7,new birth order book way,k leman,1998,e,omemee,ontario,46,canada
122793,1889853038,9,nurs stori,c gino,1997,h,omemee,ontario,46,canada
122793,0843103116,10,wee sing sing along book,b pamela,1987,p,omemee,ontario,46,canada
124310,0312977646,8,deadli affair st martin true crime librari,h tom,2001,r,salem,south carolina,53,united states
124310,0684809133,7,best aw,c fisher,2004,n,salem,south carolina,53,united states
124310,0060005564,9,last die,g james,2004,r,salem,south carolina,53,united states
124310,0451208285,7,sylvia brown book dream,b sylvia,2003,n,salem,south carolina,53,united states
55142,0312982135,6,third person singular mar bahr mysteri,e kj,2002,r,austin,texas,47,united states
55142,0425185222,5,six stroke,i roberta,2002,b,austin,texas,47,united states
55142,0446610879,8,uncommon clay,m maron,2002,w,austin,texas,47,united states
114466,0312982135,9,third person singular mar bahr mysteri,e kj,2002,r,minneapolis,minnesota,49,united states
244998,0316095648,7,question blood inspector rebu novel,i rankin,2004,w,balmain,new south wales,36,australia
248411,0330020722,9,suprem storytel,n shute,1,p,san jose,california,43,united states
165806,0330281240,8,black hill,b chatwin,1,p,cardiff,wales,57,united kingdom
165806,0140244042,10,origin virtu penguin press scienc,m ridley,1997,p,cardiff,wales,57,united kingdom
165806,0863270433,8,famin great contemporari author,l oflaherty,2000,p,cardiff,wales,57,united kingdom
165806,0679776141,8,passag juneau sea mean vintag departur,j raban,2000,sa,cardiff,wales,57,united kingdom
165806,0812968190,8,reveng novel,f stephen,2003,e,cardiff,wales,57,united kingdom
165806,0760748845,4,stone summer,d mossman,2003,b,cardiff,wales,57,united kingdom
252827,0330411896,8,guy next door uk edit,c meggin,2002,p,sheffield,england,36,united kingdom
252827,0836221796,8,list self listmak way self discoveri,i segalove,1996,w,sheffield,england,36,united kingdom
32440,0340597704,8,vet stephen leather thriller,l stephen,1994,n,dunedin,otago,23,new zealand
32440,0855616997,8,famili fri pan,b courtenay,2002,w,dunedin,otago,23,new zealand
32440,0140309128,10,danni champion world puffin book,d roald,1977,p,dunedin,otago,23,new zealand
32440,0394508432,8,smiley peopl,c le,1979,e,dunedin,otago,23,new zealand
32440,0824817060,8,potiki talanoa contemporari pacif literatur,g patricia,1995,w,dunedin,otago,23,new zealand
32440,1566491606,7,ladi hay,b erskine,2000,w,dunedin,otago,23,new zealand
32440,1869504917,9,lord ring locat guidebook lord ring paperback,b ian,2004,n,dunedin,otago,23,new zealand
247201,0340682566,6,matter time,c feeny,1997,e,derby,western australia,28,australia
247201,0061012475,5,dead silenc,h ron,1999,r,derby,western australia,28,australia
247201,0425194256,6,betray,c francis,2004,b,derby,western australia,28,australia
232773,0345260708,8,planet,heinlein,1978,v,vancouver,british columbia,13,canada
196738,0345337530,6,death sweet,g mac,1988,b,snellville,georgia,39,united states
196738,0671870610,8,intrud,c stephen,1995,p,snellville,georgia,39,united states
196738,0440201322,7,spycatch,p wright,1988,p,snellville,georgia,39,united states
196738,0449211894,8,burn shore,s wilbur,1995,w,snellville,georgia,39,united states
196738,0441067972,6,blood music,b greg,1991,e,snellville,georgia,39,united states
128060,0345378156,10,life,roseanne,1994,b,denton,texas,36,united states
128060,0786866314,10,relationship rescu seven step strategi reconnect partner,m phil,2000,p,denton,texas,36,united states
194296,0345378156,5,life,roseanne,1994,b,bellflower,california,53,united states
196191,0345391101,8,adventur lando calrissian lando calrissian mindharp sharu lando calrissian flamewind oseon lando calrissian,l smith,1994,e,warsaw,na,18,poland
196191,0553578790,8,vision futur star war hand thrawn book two,t zahn,1999,p,warsaw,na,18,poland
196191,0553574183,7,starfight adumar star war x wing book nine,a allston,1999,p,warsaw,na,18,poland
196191,0553578979,8,iron fist star war x wing seri book six,a allston,1998,b,warsaw,na,18,poland
196191,0517884410,10,rel special gener theori,a einstein,1995,h,warsaw,na,18,poland
196191,0553247778,10,one day life ivan denisovich,a solzhenitsyn,1984,b,warsaw,na,18,poland
202742,0345391101,6,adventur lando calrissian lando calrissian mindharp sharu lando calrissian flamewind oseon lando calrissian,l smith,1994,e,bonn,nordrheinwestfalen,37,germany
243004,0345416716,10,garfield think big garfield number paperback,d jim,1997,b,ottawa,ontario,14,canada
161200,0345435184,6,memori love,b small,2002,v,catonsville,maryland,43,united states
161200,0670871931,8,way know,c ripken,1997,n,catonsville,maryland,43,united states
161200,0451401859,6,dearli belov,j putney,1997,p,catonsville,maryland,43,united states
161200,0345373928,6,love rememb,b small,1994,b,catonsville,maryland,43,united states
249058,0345435184,8,memori love,b small,2002,v,fresno,california,38,united states
249058,1561706671,10,life sylvia brown son reflect life psychic mother,c dufresne,2000,e,fresno,california,38,united states
249058,0451208285,10,sylvia brown book dream,b sylvia,2003,n,fresno,california,38,united states
233626,0345440005,8,catch heaven ballantin reader circl,h sands,2001,b,lake orion,michigan,35,united states
148898,0345445694,7,goddess kitchen avenu,b samuel,2004,b,holiday,florida,24,united states
148898,038072099X,10,immort,k michael,1993,p,holiday,florida,24,united states
148898,0736908552,10,power pray woman,o stormie,2002,e,holiday,florida,24,united states
148898,0916773337,10,game babi play birth twelv month,l vicki,1993,w,holiday,florida,24,united states
148898,0764225111,10,sanctuari,b lewis,2001,e,holiday,florida,24,united states
148898,078710339X,10,nicol brown simpson privat diari life interrupt,f resnick,1994,e,holiday,florida,24,united states
93909,0345467493,5,death holi order,j p,2003,b,eastsound,washington,57,united states
148030,0345467493,10,death holi order,j p,2003,b,los angeles,california,28,united states
246156,0373077742,7,dare rememb silhouett intim moment seven hundr seventi four,c debra,1997,e,eastbourne,england,32,united kingdom
246156,0373226845,6,gypsi magic harlequin intrigu six hundr eighti four,r york,2002,n,eastbourne,england,32,united kingdom
246156,037348478X,6,colton famili christma,c judy,2002,e,eastbourne,england,32,united kingdom
246156,1840242884,8,littl book book,b debbie,2003,p,eastbourne,england,32,united kingdom
246156,067086045X,8,amen prayer bless around world,s slesin,1995,p,eastbourne,england,32,united kingdom
70415,0373193505,7,babi arm lucki charm sister silhouett romanc one thousand three hundr fifti,c judy,1999,e,crescent city,florida,57,united states
70415,0385177690,9,three five hundr good quot speaker,f lieberman,1987,e,crescent city,florida,57,united states
70415,0062720465,10,self edit fiction writer,b renni,1994,p,crescent city,florida,57,united states
70415,0671797301,10,soul would rainbow eye tear nativ american pr,g zona,1994,n,crescent city,florida,57,united states
70415,0446310727,8,murder capitol hill,m truman,1984,w,crescent city,florida,57,united states
70415,0894808559,10,forget not victorian book love,c hart,1990,w,crescent city,florida,57,united states
70415,0066211115,8,island,a siddons,2004,p,crescent city,florida,57,united states
70415,088166247X,10,best babi name book whole wide world,b lansky,1995,w,crescent city,florida,57,united states
70415,0030000831,10,love challeng human relationship,b leo,1984,h,crescent city,florida,57,united states
70415,0060520868,8,almost perfect moment novel,b kirshenbaum,2004,e,crescent city,florida,57,united states
70415,0062720066,10,write exercis fiction writer,a bernays,1991,p,crescent city,florida,57,united states
70415,0449204766,8,murder suprem court capit crime mysteri,m truman,1984,b,crescent city,florida,57,united states
70415,0449907139,10,nativ root indian enrich america,j weatherford,1992,b,crescent city,florida,57,united states
70415,1561380377,10,woman wit wisdom,p running,1991,p,crescent city,florida,57,united states
232243,0373196482,5,secret child,j mcwilliams,2003,e,slinger,wisconsin,19,united states
152514,0373226632,10,bride mercenari aveng harlequin intrigu seri six hundr sixti three,a harper,2002,n,san diego,california,61,united states
152514,0373483716,10,morgan mercenari heart jaguar,l mckenna,1998,e,san diego,california,61,united states
144531,0373262485,8,death fax,l okane,1997,w,pleasanton,california,37,united states
144531,0380976587,8,falcon portal amelia peabodi mysteri,e peters,1999,w,pleasanton,california,37,united states
144531,0399527737,9,humbl opinion car talk click clack rant rave,m tom,2002,p,pleasanton,california,37,united states
144531,0380803682,9,dr atkin new diet revolut revis updat,a robert,1998,p,pleasanton,california,37,united states
144531,0312964897,8,rose grow wild,c patricia,1998,r,pleasanton,california,37,united states
144531,0316116106,8,pinbal effect renaiss water garden made carburetor possibl journey,b james,1997,b,pleasanton,california,37,united states
144531,0345408039,9,cruel justic,b william,1997,b,pleasanton,california,37,united states
150364,0373289545,6,scout bride harlequin histor three hundr fifti four,k kingsley,1997,n,santo domingo,na,36,dominican republic
150364,0451192087,10,uncommon bequest signet regenc romanc,e hendrickson,1998,n,santo domingo,na,36,dominican republic
135265,0373613601,5,last bachelor,c judy,2003,e,groton,connecticut,32,united states
135265,0373245556,9,daniel desir devaney silhouett special edit one thousand five hundr fifti five,s woods,2003,e,groton,connecticut,32,united states
135265,0553291254,8,forbidden,j susan,1991,b,groton,connecticut,32,united states
135265,0373821611,7,free spirit harlequin american romanc four hundr ten,l wisdom,1991,n,groton,connecticut,32,united states
135265,0373245327,5,showdown seven devil,l paige,2003,n,groton,connecticut,32,united states
135265,0373289073,5,fool paradis march mad harlequin histor three hundr seven,p tori,1996,n,groton,connecticut,32,united states
135265,0373245416,5,unexpect wed guest someth old someth new,m patricia,2003,e,groton,connecticut,32,united states
135265,0373691351,8,say want,c myers,2003,n,groton,connecticut,32,united states
135265,0373790910,9,wild wick harlequin blaze eighti seven,j rock,2003,n,groton,connecticut,32,united states
135265,0425193713,8,person asset,e holly,2004,b,groton,connecticut,32,united states
135265,055358457X,8,charm stone,d kauffman,2002,b,groton,connecticut,32,united states
135265,1551667088,9,lawless,d palmer,2003,r,groton,connecticut,32,united states
135265,0758203616,8,wild side,d janelle,2004,b,groton,connecticut,32,united states
135265,1575666065,9,fascin,b small,2000,b,groton,connecticut,32,united states
135265,1570761450,10,knit definit knit cours complet step step techniqu stitch librari project home famili,b debbie,1999,e,groton,connecticut,32,united states
135265,1575666987,10,gabriel woman,r schone,2001,b,groton,connecticut,32,united states
135265,0373054327,5,moon raven silhouett desir four hundr thirti two,j thies,1988,e,groton,connecticut,32,united states
135265,037316937X,5,bachelor challeng deveraux legaci harlequin american romanc nine hundr thirti seven,c thacker,2002,n,groton,connecticut,32,united states
135265,0373292554,7,beauti baron,d hale,2003,n,groton,connecticut,32,united states
135265,0373511280,7,dark obsess reader choic dreamscap,m stevens,2001,e,groton,connecticut,32,united states
135265,037379097X,8,friendli persuas blaze book nineti three,a dawn,2003,n,groton,connecticut,32,united states
135265,0373833717,5,christma treat,a lindsay,1998,n,groton,connecticut,32,united states
135265,037383473X,5,start,j penny,2001,n,groton,connecticut,32,united states
135265,055329959X,9,silver flame,j susan,1993,n,groton,connecticut,32,united states
135265,0821763792,7,never say never,h joan,1999,b,groton,connecticut,32,united states
171031,0373613601,8,last bachelor,c judy,2003,e,meriden,connecticut,58,united states
171031,0671682830,5,heaven casteel saga paperback,a v,1989,p,meriden,connecticut,58,united states
171031,0373226152,6,concept cover top secret babi harlequin intrigu six hundr fifteen,b karen,2001,n,meriden,connecticut,58,united states
171031,0373169744,8,fortun twin millionair montana harlequin american romanc nine hundr seventi four,k lennox,2003,n,meriden,connecticut,58,united states
171031,0373224907,9,never let go,j wilson,1998,n,meriden,connecticut,58,united states
151098,0373705972,7,yanqui princ harlequin super romanc five hundr nineti seven,j kaiser,1994,n,appalachia,virginia,38,united states
151098,0671700316,10,cold ice nanci drew file fifti four cold ice nanci drew file fifti four,c keene,1990,n,appalachia,virginia,38,united states
38781,037370920X,5,babi make six nine month later superrrom nine hundr twenti,l markowiak,2000,n,kingsville,texas,31,united states
38781,0373613733,10,verdict love famili secret six,j mills,2003,e,kingsville,texas,31,united states
38781,0373244797,9,best man plan silhouett special edit one thousand four hundr seventi nine,g wilkins,2002,e,kingsville,texas,31,united states
38781,0373271875,10,brand new heartach oklahoma girl brand silhouett intim moment one thousand one hundr seventeen,m shayne,2001,e,kingsville,texas,31,united states
38781,037327209X,9,tame jess jame outlaw hart silhouett intim moment one thousand one hundr thirti nine,r thayne,2002,e,kingsville,texas,31,united states
38781,0373711123,10,anoth man wife,r winters,2003,n,kingsville,texas,31,united states
38781,0373790406,10,educ gina blaze thirti six,d rawlins,2002,n,kingsville,texas,31,united states
38781,0373790465,10,one night man blaze forti two,j london,2002,n,kingsville,texas,31,united states
38781,038080588X,9,truest heart,j samantha,2001,n,kingsville,texas,31,united states
38781,0843948531,10,half breed secret fire secret fire,b smith,2001,p,kingsville,texas,31,united states
